ID;Birth;Death;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
ADAH;1986;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;1;1;0;0;0
ADAZ;1986;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ADBP;1986;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0
ADBX;1986;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1
ADCB;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1
ADCL;1986;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ADCS;1986;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
ADDN;1986;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;1;1;0;0;0;1
ADHT;1986;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;1;1;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0
ADPZ;1986;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1
ADTB;1986;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;1;0;1;0;0;0;1;0
ADTV;1986;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0
ADZC;1986;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;0;0
ADZV;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0
AFAJ;1986;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;1;1;0;1;0;0
AFAZ;1986;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1
AFCC;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
AFCT;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0
AFDS;1986;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1
AFFZ;1986;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0
AFHD;1986;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1
AFHT;1986;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
AFPB;1986;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
AFPX;1986;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AFPZ;1986;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0
AFSC;1986;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;1
AFST;1986;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0
AFTZ;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0
AFXP;1986;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0
AFZC;1986;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AFZV;1986;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;0;1;0;0;0;1;1;0;1;1
AHCJ;1986;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0
AHDH;1986;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AHTD;1986;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1
AHVH;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AHVV;1986;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1
AHXC;1986;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;1
AHZF;1986;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0
AJAB;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;0;1;0
AJAJ;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0
AJAT;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0
AJAZ;1987;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;0;1;1;1;1
AJCH;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AJCZ;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0
AJJZ;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
AJLD;1987;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0
AJLN;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1
AJLT;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;1
AJNL;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
AJNP;1987;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1
AJPA;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1
AJPC;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1
AJPZ;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0
AJST;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0
AJTA;1987;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;0
AJTH;1987;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AJVN;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;0;1
AJVS;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;0;0
AJVV;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;1;0
AJXF;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0
AJXL;1987;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
AKAL;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0
AKBF;1987;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
AKBL;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0
AKCA;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1;0;1;1;0;0;1;0;1;1;1;1;0;0;1;1;0;1;0;0;0;1;1
AKDF;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0
AKFF;1987;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0
AKHF;1987;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0
AKJB;1987;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0
AKJT;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1
AKLD;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AKLV;1987;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0
AKPS;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
AKPZ;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;1;0
AKSL;1987;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0
AKTB;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;0;0;1
AKTH;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;0;0
AKTJ;1987;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0
AKTT;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1
AKVD;1987;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1
AKVP;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;1
AKVT;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0
AKVZ;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0
AKXA;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AKXD;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1
ALAA;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0
ALAD;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
ALBB;1987;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0
ALCF;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0
ALDA;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0
ALFX;1987;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1
ALHD;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1
ALJD;1987;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0
ALJP;1987;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0
ALJV;1987;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALNV;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;1
ALPD;1987;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;1;1
ALPX;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;1;1;0;1;0
ALSF;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0
ALTN;1987;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1
ALTP;1987;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALTV;1987;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALVV;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;1
ALZF;1987;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1
ANAH;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0
ANAN;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0
ANBB;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0
ANBC;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1
ANBZ;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0
ANCN;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0
ANFJ;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
ANJT;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;0;0
ANJZ;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0
ANLC;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1
ANLV;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0
ANPF;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;1
ANPH;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0
ANPP;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANSJ;1988;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0
ANTC;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1
ANTV;1988;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
ANVP;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1
ANXF;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0
APAA;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;1
APCH;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1
APCL;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
APDZ;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
APFV;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
APNP;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0
APNT;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;1;1
APSC;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1;0;1;0;1;1;1;0;0;1
APSD;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0
APSP;1988;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0
APXL;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
ASAV;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0
ASAX;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
ASCB;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0
ASFS;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
ASJN;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ASPA;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0
ASPC;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0
ASST;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0
ASTN;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
ATAZ;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1
ATCV;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
ATDA;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;0;0;1;1;0;1;1;1
ATFD;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0
ATFZ;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0
ATNV;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0
ATSF;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
ATSJ;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0
ATSL;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1
ATXA;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0
ATXC;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1
